config_id,label,scope,parent,line,,,,
C_15,1,ip ssh,ip ssh server,ip ssh server algorithm encryption aes256-gcm aes128-gcm aes256-ctr aes192-ctr aes128-ctr 3des-cbc,,,,
C_15,1,ip ssh,ip ssh server,__MISSING__ ip ssh server algorithm encryption aes256-gcm aes128-gcm aes256-ctr aes192-ctr aes128-ctr,,,,
C_15,1,ip ssh,ip ssh server,ip ssh server algorithm kex ecdh-sha2-nistp521 ecdh-sha2-nistp384 ecdh-sha2-nistp256 diffie-hellman-group14-sha1,,,,
C_15,1,ip ssh,ip ssh server,__MISSING__ ip ssh server algorithm kex ecdh-sha2-nistp521 ecdh-sha2-nistp384 ecdh-sha2-nistp256,,,,
C_15,1,ip ssh,ip ssh server,ip ssh server algorithm hostkey rsa-sha2-256 rsa-sha2-512 x509v3-ssh-rsa ssh-rsa,,,,
C_15,1,ip ssh,ip ssh server,__MISSING__ ip ssh server algorithm hostkey rsa-sha2-256 rsa-sha2-512,,,,
C_15,0,ip ssh,ip ssh server,ip ssh server algorithm authentication keyboard password publickey,,,,
C_15,1,ip ssh,ip ssh server,ip ssh server algorithm publickey rsa-sha2-256 x509v3-ecdsa-sha2-nistp256 ecdsa-sha2-nistp256 x509v3-ecdsa-sha2-nistp384 ecdsa-sha2-nistp384 x509v3-ecdsa-sha2-nistp521 rsa-sha2-512 ecdsa-sha2-nistp521 x509v3-ssh-rsa ssh-rsa,,,,
C_15,1,ip ssh,ip ssh server,__MISSING__ ip ssh server algorithm publickey rsa-sha2-256 x509v3-ecdsa-sha2-nistp256 ecdsa-sha2-nistp256 x509v3-ecdsa-sha2-nistp384 ecdsa-sha2-nistp384 x509v3-ecdsa-sha2-nistp521 rsa-sha2-512 ecdsa-sha2-nistp521,,,,
C_15,1,ip ssh,ip ssh client,ip ssh client algorithm mac hmac-sha2-256 hmac-sha2-256-etm@openssh.com hmac-sha2-512 hmac-sha2-512-etm@openssh.com hmac-sha1,,,,
C_15,1,ip ssh,ip ssh client,__MISSING__ ip ssh client algorithm mac hmac-sha2-256 hmac-sha2-256-etm@openssh.com hmac-sha2-512 hmac-sha2-512-etm@openssh.com,,,,
C_15,1,ip ssh,ip ssh client,ip ssh client algorithm encryption aes256-gcm aes128-gcm aes256-ctr aes192-ctr aes128-ctr 3des-cbc,,,,
C_15,1,ip ssh,ip ssh client,__MISSING__ ip ssh client algorithm encryption aes256-gcm aes128-gcm aes256-ctr aes192-ctr aes128-ctr,,,,
C_15,1,ip ssh,ip ssh client,ip ssh client algorithm kex ecdh-sha2-nistp256 ecdh-sha2-nistp521 ecdh-sha2-nistp384 diffie-hellman-group14-sha1,,,,
C_15,1,ip ssh,ip ssh client,__MISSING__ ip ssh client algorithm kex ecdh-sha2-nistp256 ecdh-sha2-nistp521 ecdh-sha2-nistp384,,,,
C_15,2,global,GLOBAL,!,,,,
C_15,2,global,GLOBAL,!,,,,
C_15,0,ip access-list standard,GLOBAL,ip access-list standard SNMP,,,,
C_15,0,ip access-list standard,ip access-list standard SNMP,10 permit 10.41.100.2,,,,
C_15,0,ip access-list standard,ip access-list standard SNMP,20 permit 10.41.255.30,,,,
C_15,0,ip access-list standard,ip access-list standard SNMP,30 permit 192.168.95.85,,,,
C_15,0,ip access-list standard,ip access-list standard SNMP,40 permit 192.168.95.86,,,,
C_15,0,ip access-list standard,ip access-list standard SNMP,50 permit 192.168.95.87,,,,
C_15,0,ip access-list standard,ip access-list standard SNMP,60 permit 192.168.95.205,,,,
C_15,0,ip access-list standard,ip access-list standard SNMP,70 permit 192.168.95.206,,,,
C_15,0,ip access-list standard,ip access-list standard SNMP,80 permit 10.41.254.0 0.0.0.127,,,,
C_15,0,ip access-list standard,ip access-list standard SNMP,90 permit 10.41.19.128 0.0.0.127,,,,
C_15,0,ip access-list standard,ip access-list standard SNMP,100 deny   any log,,,,
C_15,0,ip access-list standard,GLOBAL,ip access-list standard SSH,,,,
C_15,0,ip access-list standard,ip access-list standard SSH,10 permit 10.41.100.2,,,,
C_15,0,ip access-list standard,ip access-list standard SSH,20 permit 10.41.254.0 0.0.1.255,,,,
C_15,0,ip access-list standard,ip access-list standard SSH,30 permit 10.41.23.0 0.0.0.255,,,,
C_15,0,ip access-list standard,ip access-list standard SSH,40 permit 10.41.19.0 0.0.0.255,,,,
C_15,0,ip access-list standard,ip access-list standard SSH,50 permit 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list standard,ip access-list standard SSH,60 permit 192.168.95.85,,,,
C_15,0,ip access-list standard,ip access-list standard SSH,70 permit 192.168.95.86,,,,
C_15,0,ip access-list standard,ip access-list standard SSH,80 permit 192.168.95.87,,,,
C_15,0,ip access-list standard,ip access-list standard SSH,90 permit 192.168.95.205,,,,
C_15,0,ip access-list standard,ip access-list standard SSH,100 permit 192.168.95.206,,,,
C_15,1,ip access-list standard,ip access-list standard SSH,__MISSING__ 5000 deny   any log,,,,
C_15,2,global,GLOBAL,!,,,,
C_15,0,ip access-list extended,GLOBAL,ip access-list extended MGMT_IN,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,10 permit ip 10.50.32.0 0.0.15.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,20 permit icmp 10.50.32.0 0.0.15.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,30 permit ip 10.41.19.0 0.0.0.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,40 permit ip 10.50.32.0 0.0.15.255 10.41.19.0 0.0.0.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,50 permit icmp 10.41.19.0 0.0.0.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,60 permit icmp 10.50.32.0 0.0.15.255 10.41.19.0 0.0.0.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,70 permit ip 10.41.254.0 0.0.1.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,80 permit ip 10.50.32.0 0.0.15.255 10.41.254.0 0.0.1.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,90 permit icmp 10.41.254.0 0.0.1.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,100 permit icmp 10.50.32.0 0.0.15.255 10.41.254.0 0.0.1.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,110 permit ip 10.41.22.0 0.0.1.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,120 permit ip 10.50.32.0 0.0.15.255 10.41.22.0 0.0.1.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,130 permit icmp 10.41.22.0 0.0.1.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,140 permit icmp 10.50.32.0 0.0.15.255 10.41.22.0 0.0.1.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,150 permit ip 10.41.100.0 0.0.0.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,160 permit ip 10.50.32.0 0.0.15.255 10.41.100.0 0.0.0.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,170 permit icmp 10.41.100.0 0.0.0.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,180 permit icmp 10.50.32.0 0.0.15.255 10.41.100.0 0.0.0.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,190 permit ip 10.50.254.192 0.0.0.63 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,200 permit ip 10.50.32.0 0.0.15.255 10.50.254.192 0.0.0.63,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,210 permit icmp 10.50.254.192 0.0.0.63 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,220 permit icmp 10.50.32.0 0.0.15.255 10.50.254.192 0.0.0.63,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,230 permit ip 10.50.7.240 0.0.0.15 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,240 permit ip 10.50.32.0 0.0.15.255 10.50.7.240 0.0.0.15,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,250 permit icmp 10.50.7.240 0.0.0.15 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,260 permit icmp 10.50.32.0 0.0.15.255 10.50.7.240 0.0.0.15,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,270 permit ip 192.168.95.0 0.0.0.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,280 permit ip 10.50.32.0 0.0.15.255 192.168.95.0 0.0.0.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,290 permit icmp 192.168.95.0 0.0.0.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,300 permit icmp 10.50.32.0 0.0.15.255 192.168.95.0 0.0.0.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,310 permit ip host 10.41.120.145 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,320 permit ip 10.50.32.0 0.0.15.255 host 10.41.120.145,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,330 permit icmp host 10.41.120.145 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,340 permit icmp 10.50.32.0 0.0.15.255 host 10.41.120.145,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,350 permit ip host 10.41.121.250 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,360 permit ip 10.50.32.0 0.0.15.255 host 10.41.121.250,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,370 permit icmp host 10.41.121.250 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,380 permit icmp 10.50.32.0 0.0.15.255 host 10.41.121.250,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_IN,5000 deny ip any any log-input,,,,
C_15,0,ip access-list extended,GLOBAL,ip access-list extended MGMT_OUT,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,10 permit ip 10.50.32.0 0.0.15.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,20 permit icmp 10.50.32.0 0.0.15.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,30 permit ip 10.41.19.0 0.0.0.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,40 permit ip 10.50.32.0 0.0.15.255 10.41.19.0 0.0.0.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,50 permit icmp 10.41.19.0 0.0.0.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,60 permit icmp 10.50.32.0 0.0.15.255 10.41.19.0 0.0.0.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,70 permit ip 10.41.254.0 0.0.1.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,80 permit ip 10.50.32.0 0.0.15.255 10.41.254.0 0.0.1.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,90 permit icmp 10.41.254.0 0.0.1.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,100 permit icmp 10.50.32.0 0.0.15.255 10.41.254.0 0.0.1.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,110 permit ip 10.41.22.0 0.0.1.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,120 permit ip 10.50.32.0 0.0.15.255 10.41.22.0 0.0.1.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,130 permit icmp 10.41.22.0 0.0.1.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,140 permit icmp 10.50.32.0 0.0.15.255 10.41.22.0 0.0.1.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,150 permit ip 10.41.100.0 0.0.0.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,160 permit ip 10.50.32.0 0.0.15.255 10.41.100.0 0.0.0.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,170 permit icmp 10.41.100.0 0.0.0.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,180 permit icmp 10.50.32.0 0.0.15.255 10.41.100.0 0.0.0.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,190 permit ip 10.50.254.192 0.0.0.63 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,200 permit ip 10.50.32.0 0.0.15.255 10.50.254.192 0.0.0.63,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,210 permit icmp 10.50.254.192 0.0.0.63 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,220 permit icmp 10.50.32.0 0.0.15.255 10.50.254.192 0.0.0.63,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,230 permit ip 10.50.7.240 0.0.0.15 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,240 permit ip 10.50.32.0 0.0.15.255 10.50.7.240 0.0.0.15,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,250 permit icmp 10.50.7.240 0.0.0.15 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,260 permit icmp 10.50.32.0 0.0.15.255 10.50.7.240 0.0.0.15,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,270 permit ip 192.168.95.0 0.0.0.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,280 permit ip 10.50.32.0 0.0.15.255 192.168.95.0 0.0.0.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,290 permit icmp 192.168.95.0 0.0.0.255 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,300 permit icmp 10.50.32.0 0.0.15.255 192.168.95.0 0.0.0.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,310 permit ip host 10.41.120.145 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,320 permit ip 10.50.32.0 0.0.15.255 host 10.41.120.145,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,330 permit icmp host 10.41.120.145 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,340 permit icmp 10.50.32.0 0.0.15.255 host 10.41.120.145,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,350 permit ip host 10.41.121.250 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,360 permit ip 10.50.32.0 0.0.15.255 host 10.41.121.250,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,370 permit icmp host 10.41.121.250 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended MGMT_OUT,380 permit icmp 10.50.32.0 0.0.15.255 host 10.41.121.250,,,,
C_15,1,ip access-list extended,ip access-list extended MGMT_OUT,5000 deny ip any any,,,,
C_15,1,ip access-list extended,ip access-list extended MGMT_OUT,__MISSING__ 5000 deny ip any any log-inpu,,,,
C_15,0,ip access-list extended,GLOBAL,ip access-list extended NetYangSSH,,,,
C_15,0,ip access-list extended,ip access-list extended NetYangSSH,10 permit ip host 10.41.100.2 10.50.32.0 0.0.15.255,,,,
C_15,0,ip access-list extended,ip access-list extended NetYangSSH,5000 deny ip any any log-input,,,,
C_15,2,global,GLOBAL,!,,,,
C_15,0,ip access-list extended,GLOBAL,ip access-list extended AutoQos-4.0-Acl-Default,,,,
C_15,0,ip access-list extended,ip access-list extended AutoQos-4.0-Acl-Default,10 permit ip any any,,,,
C_15,2,global,GLOBAL,!,,,,
C_15,1,ip access-list extended,GLOBAL,__MISSING__ ip radius source-interface Vlan255,,,,
C_15,1,logging trap,GLOBAL,logging trap alerts syslog-format rfc5424,,,,
C_15,1,logging trap,GLOBAL,__MISSING__ logging trap critical syslog-format rfc5424,,,,
C_15,1,logging source-interface,GLOBAL,__MISSING__ logging source-interface Vlan255,,,,
C_15,1,logging source-interface,logging source-interface Vlan255,__MISSING__ logging host 10.41.254.175,,,,
C_15,1,logging source-interface,logging source-interface Vlan255,__MISSING__ logging host 10.41.100.2,,,,
C_15,2,global,GLOBAL,!,,,,
C_15,0,snmp,GLOBAL,snmp-server group SNMP24 v3 priv read READ write WRITE access SNMP,,,,
C_15,0,snmp,GLOBAL,snmp-server group SNMP24 v3 priv context vlan,,,,
C_15,0,snmp,GLOBAL,snmp-server group SNMP24 v3 priv context vlan- match prefix,,,,
C_15,0,snmp,GLOBAL,snmp-server view READ iso included,,,,
C_15,0,snmp,GLOBAL,snmp-server view WRITE iso included,,,,
C_15,0,snmp,GLOBAL,snmp-server trap-source Vlan255,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps snmp authentication linkdown linkup coldstart warmstart,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps flowmon,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps entity-perf throughput-notif,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps call-home message-send-fail server-fail,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps tty,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps eigrp,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ospf state-change,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ospf errors,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ospf retransmit,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ospf lsa,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ospf cisco-specific state-change nssa-trans-change,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ospf cisco-specific state-change shamlink interface,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ospf cisco-specific state-change shamlink neighbor,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ospf cisco-specific errors,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ospf cisco-specific retransmit,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ospf cisco-specific lsa,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps bfd,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps smart-license,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps auth-framework sec-violation,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps rep,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps aaa_server,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps memory bufferpeak,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps config-copy,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps config,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps config-ctid,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps energywise,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps fru-ctrl,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps entity,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps flash insertion removal lowspace,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps power-ethernet group 1 threshold 80,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps power-ethernet police,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps cpu threshold,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps syslog,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps udld link-fail-rpt,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps udld status-change,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps vtp,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps vlancreate,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps vlandelete,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps port-security,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps envmon,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps dhcp,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps event-manager,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ike policy add,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ike policy delete,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ike tunnel start,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ike tunnel stop,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ipsec cryptomap add,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ipsec cryptomap delete,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ipsec cryptomap attach,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ipsec cryptomap detach,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ipsec tunnel start,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ipsec tunnel stop,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ipsec too-many-sas,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ospfv3 state-change,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ospfv3 errors,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ipmulticast,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps pimstdmib neighbor-loss invalid-register invalid-join-prune rp-mapping-change interface-election,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps msdp,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps pim neighbor-change rp-mapping-change invalid-pim-message,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps bridge newroot topologychange,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps stpx inconsistency root-inconsistency loop-inconsistency,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps cef resource-failure peer-state-change peer-fib-state-change inconsistency,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps bgp cbgp2,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps hsrp,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps isis,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps lisp,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps nhrp nhs,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps nhrp nhc,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps nhrp nhp,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps nhrp quota-exceeded,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps local-auth,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps entity-diag boot-up-fail hm-test-recover hm-thresh-reached scheduled-test-fail,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps ipsla,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps bulkstat collection transfer,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps mac-notification change move threshold,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps errdisable,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps vlan-membership,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps transceiver all,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps vrfmib vrf-up vrf-down vnet-trunk-up vnet-trunk-down,,,,
C_15,2,snmp,GLOBAL,snmp-server enable traps rf,,,,
C_15,0,snmp,GLOBAL,snmp-server host 10.41.19.202 version 3 priv SCAN25,,,,
C_15,0,snmp,GLOBAL,snmp-server host 10.41.19.218 version 3 priv SCAN25,,,,
C_15,0,snmp,GLOBAL,snmp-server host 10.41.19.235 version 3 priv SCAN25,,,,
C_15,0,snmp,GLOBAL,snmp-server host 10.41.19.236 version 3 priv SCAN25,,,,
C_15,0,snmp,GLOBAL,snmp-server host 10.41.254.51 version 3 priv SCAN25,,,,
C_15,0,snmp,GLOBAL,snmp-server host 10.41.254.88 version 3 priv SCAN25,,,,
C_15,0,snmp,GLOBAL,snmp-server host 10.41.254.89 version 3 priv SCAN25,,,,
C_15,0,snmp,GLOBAL,snmp-server host 10.41.254.93 version 3 priv SCAN25,,,,
C_15,0,snmp,GLOBAL,snmp-server host 10.41.254.96 version 3 priv SCAN25,,,,
C_15,0,snmp,GLOBAL,snmp-server host 10.41.100.2 version 3 priv MNTR25,,,,
C_15,0,snmp,GLOBAL,snmp-server host 192.168.95.205 version 3 priv RADS25,,,,
C_15,0,snmp,GLOBAL,snmp-server host 192.168.95.206 version 3 priv RADS25,,,,
C_15,0,snmp,GLOBAL,snmp-server host 192.168.95.85 version 3 priv RADS25,,,,
C_15,0,snmp,GLOBAL,snmp-server host 192.168.95.86 version 3 priv RADS25,,,,
C_15,0,snmp,GLOBAL,snmp-server host 192.168.95.87 version 3 priv RADS25,,,,
C_15,0,snmp,GLOBAL,snmp-server host 10.41.255.154 version 3 priv NOCS25,,,,
C_15,0,snmp,GLOBAL,snmp-server host 10.41.255.30 version 3 priv NOCS25,,,,
C_15,0,snmp,GLOBAL,snmp ifmib ifindex persist,,,,
C_15,0,tacacs,GLOBAL,tacacs server PSN-1,,,,
C_15,0,tacacs,tacacs server PSN-1,address ipv4 10.41.100.7,,,,
C_15,0,tacacs,tacacs server PSN-1,key 6 WihSUNNPLcMNEMaWXXRiAiSMdLZiggYiYI^IJbi[Bhf^FCL,,,,
C_15,0,tacacs,GLOBAL,tacacs server PSN-2,,,,
C_15,0,tacacs,tacacs server PSN-2,address ipv4 10.41.100.37,,,,
C_15,0,tacacs,tacacs server PSN-2,key 6 DM_LU[fJ^FLFM^TaVH]T^SOeEicX]QD_R_AQMW^VBbXeSZbZXi,,,,
C_15,0,tacacs,GLOBAL,tacacs server PSN-3,,,,
C_15,0,tacacs,tacacs server PSN-3,address ipv4 10.41.100.10,,,,
C_15,0,tacacs,tacacs server PSN-3,key 6 DM_LU[fJ^FLFM^TaVH]T^SOeEicX]QD_R_AQMW^VBbXeSZbZXi,,,,
C_15,2,global,GLOBAL,!,,,,
C_15,2,global,GLOBAL,!,,,,
C_15,2,global,GLOBAL,radius-server attribute 6 on-for-login-auth,,,,
C_15,2,global,GLOBAL,!,,,,
C_15,1,radius server,GLOBAL,__MISSING__ radius server RAD-1,,,,
C_15,1,radius server,radius server RAD-1,__MISSING__ address ipv4 192.168.95.86 auth-port 1812 acct-port 1813,,,,
C_15,1,radius server,radius server RAD-1,__MISSING__ key 7 {RadSrvKey},,,,
C_15,2,global,GLOBAL,!,,,,
C_15,0,radius server,GLOBAL,radius server RAD-2,,,,
C_15,0,radius server,radius server RAD-2,address ipv4 192.168.95.87 auth-port 1812 acct-port 1813,,,,
C_15,0,radius server,radius server RAD-2,key 7 13311F1B1825171E23211A32311101113D0618,,,,
C_15,2,global,GLOBAL,!,,,,
C_15,0,radius server,GLOBAL,radius server RAD-3,,,,
C_15,0,radius server,radius server RAD-3,address ipv4 192.168.95.206 auth-port 1812 acct-port 1813,,,,
